Wavelength_nm,AZURITE EF Glair,AZURITE EF GA,BUCKTHORN Pure,BURNT UMBER Glair,BURNT UMBER GA,CALCITE Glair,CALCITE GA,CARMINE GA,CINNABAR Glair,CINNABAR GA,GAMBOGE GA,HEMATITE Glair,INDIGO GA,INDIAN YELLOW INK,LAPISLAZULI Glair,LAPISLAZULI GA,LEAD TIN YELLOW Glair,LEAD TIN YELLOW GA,LEAD WHITE Glair,LEAD WHITE GA,MINIUM Glair,MINIUM GA,MALACHITE Glair,MALACHITE GA,YELLOW OCKER Glair,YELLOW OCKER GA,ORPIMENT Glair,ORPIMENT GA,SAFFRON GA,SMALT Glair,SMALT GA,VERDIGRIS Glair,VERDIGRIS GA
7600.226331,0.496002,0.340621,0.552678,0.85571,0.576956,0.392608,0.354959,0.835356,0.243648,0.502515,0.269613,0.453708,0.606625,0.485143,0.872161,0.757868,0.4154,0.623703,0.458023,0.274366,0.296739,0.430591,0.395317,0.238664,0.832181,0.681726,0.246343,0.397276,0.455411,0.854877,0.552744,0.663571,0.615394
7611.006793,0.493857,0.338645,0.552081,0.853285,0.576477,0.390253,0.355669,0.833145,0.244386,0.498816,0.27118,0.454259,0.597948,0.484313,0.880159,0.760157,0.415447,0.62622,0.455045,0.276155,0.298048,0.432527,0.390294,0.234861,0.828673,0.682125,0.248691,0.396832,0.453961,0.856975,0.555218,0.663308,0.621139
7621.817883,0.490434,0.336582,0.552798,0.849142,0.575228,0.388542,0.35597,0.829016,0.244521,0.495375,0.272476,0.455402,0.58964,0.484143,0.885792,0.76315,0.415282,0.628489,0.452034,0.27844,0.298076,0.434688,0.385106,0.230291,0.828459,0.680591,0.24993,0.39628,0.453306,0.851479,0.557344,0.662591,0.623917
7632.659729,0.485424,0.334956,0.553507,0.842583,0.575289,0.386536,0.355612,0.823009,0.244263,0.492111,0.272536,0.45637,0.584279,0.483019,0.88932,0.761165,0.414007,0.627382,0.44889,0.279885,0.297273,0.434831,0.378217,0.228596,0.828697,0.680562,0.250192,0.396785,0.451567,0.847935,0.559995,0.662042,0.623433
7643.532463,0.480141,0.333518,0.552858,0.836173,0.575105,0.384321,0.356069,0.818852,0.242903,0.488967,0.273214,0.457913,0.584367,0.481311,0.893148,0.759266,0.411349,0.623079,0.44583,0.280121,0.294788,0.433227,0.37172,0.230533,0.825104,0.680352,0.249099,0.397874,0.450501,0.84838,0.560425,0.661566,0.62194
7654.436219,0.474268,0.330763,0.551211,0.832725,0.574153,0.379937,0.357295,0.815356,0.241118,0.487109,0.274679,0.459201,0.587101,0.481852,0.897118,0.762394,0.407497,0.618405,0.442613,0.2803,0.290593,0.429037,0.366754,0.231826,0.819199,0.676354,0.24708,0.397018,0.451398,0.847099,0.557343,0.659839,0.620112
7665.371127,0.467775,0.326865,0.548689,0.8309,0.574016,0.373514,0.359673,0.811103,0.239324,0.487027,0.275562,0.459486,0.588198,0.485466,0.902415,0.766694,0.403853,0.617601,0.439424,0.280445,0.2845,0.423212,0.361902,0.231197,0.81377,0.673329,0.244984,0.395152,0.45173,0.845631,0.555348,0.657536,0.618898
7676.337324,0.460442,0.32236,0.545269,0.828099,0.57409,0.366431,0.361244,0.803524,0.237047,0.486419,0.27617,0.458192,0.588373,0.488199,0.906824,0.765615,0.400403,0.617464,0.435225,0.279871,0.276642,0.416185,0.356621,0.231111,0.807686,0.672245,0.24298,0.39384,0.448124,0.84494,0.556918,0.654927,0.618572
7687.334942,0.452183,0.316541,0.541838,0.826145,0.57476,0.357641,0.360059,0.797099,0.235019,0.48602,0.2772,0.455965,0.58958,0.487851,0.906476,0.760744,0.397154,0.616936,0.428885,0.280344,0.268742,0.410054,0.350772,0.233748,0.805999,0.674138,0.241204,0.392509,0.443575,0.844425,0.558573,0.65016,0.61934
7698.364116,0.442695,0.309586,0.537392,0.825961,0.574097,0.34702,0.357918,0.789914,0.233667,0.48666,0.27604,0.454239,0.590375,0.485678,0.903518,0.758986,0.394909,0.616163,0.419764,0.281033,0.262537,0.406576,0.34335,0.237309,0.807472,0.673866,0.239195,0.391644,0.440322,0.846239,0.559003,0.645164,0.617795
7709.424984,0.432423,0.303606,0.53244,0.826578,0.572196,0.336185,0.357025,0.786613,0.232174,0.487872,0.274392,0.452251,0.587909,0.484257,0.902076,0.759317,0.393078,0.615403,0.411344,0.281328,0.257891,0.405372,0.335646,0.240288,0.806077,0.669919,0.237367,0.391712,0.439843,0.852549,0.559978,0.642386,0.613544
7720.517682,0.423262,0.298228,0.529449,0.824565,0.568548,0.326887,0.356404,0.786287,0.230377,0.490301,0.273651,0.449718,0.581388,0.48625,0.90221,0.758561,0.389529,0.614608,0.406533,0.282138,0.25436,0.40426,0.329886,0.242982,0.801933,0.669316,0.236319,0.390562,0.439778,0.86011,0.561277,0.640815,0.609178
7731.642347,0.41646,0.292513,0.52894,0.823042,0.565975,0.31976,0.355456,0.782233,0.229237,0.492129,0.275143,0.447196,0.574335,0.492167,0.904066,0.759796,0.386638,0.616285,0.402765,0.282151,0.252836,0.40403,0.326326,0.245309,0.800686,0.672472,0.235649,0.388728,0.438519,0.867582,0.563557,0.640937,0.607832
7742.799118,0.411368,0.287424,0.528856,0.823746,0.56465,0.31428,0.355336,0.774477,0.228569,0.490746,0.277695,0.444846,0.567302,0.497644,0.90404,0.758274,0.385595,0.617427,0.397463,0.281088,0.251531,0.40511,0.323345,0.244497,0.800898,0.67457,0.235733,0.387132,0.43833,0.874411,0.56613,0.639418,0.609496
7753.988134,0.407128,0.283018,0.530697,0.824305,0.56537,0.310796,0.35822,0.769956,0.22756,0.48782,0.279846,0.444722,0.55989,0.500798,0.90577,0.753471,0.384805,0.618474,0.392594,0.281632,0.250819,0.406386,0.319277,0.242227,0.798756,0.675918,0.236654,0.386343,0.440689,0.885912,0.571019,0.637378,0.613657
7765.209536,0.402484,0.278811,0.534062,0.823292,0.565907,0.309026,0.362317,0.764825,0.226073,0.485462,0.281527,0.446283,0.55506,0.502537,0.912172,0.751337,0.38332,0.621055,0.387629,0.282792,0.250258,0.408457,0.315638,0.240431,0.794969,0.675474,0.237538,0.385626,0.444258,0.89103,0.574672,0.638668,0.617456
7776.463462,0.397112,0.275315,0.536934,0.823061,0.568138,0.308195,0.36506,0.758065,0.224956,0.483096,0.282948,0.447533,0.554812,0.503278,0.92105,0.753356,0.380674,0.622956,0.382299,0.28349,0.249875,0.411598,0.312443,0.239152,0.793103,0.671505,0.237532,0.385179,0.448427,0.889384,0.572535,0.642905,0.618079
7787.750057,0.392936,0.272352,0.53862,0.823598,0.572705,0.307502,0.36779,0.748826,0.224147,0.480076,0.283687,0.447832,0.557425,0.501235,0.930781,0.754442,0.378548,0.620607,0.376342,0.283846,0.250577,0.413095,0.308489,0.23841,0.792309,0.66811,0.236625,0.38535,0.45278,0.891928,0.567523,0.645523,0.616113
7799.069461,0.391052,0.269709,0.54093,0.827197,0.575589,0.306775,0.371637,0.744094,0.223276,0.477912,0.285299,0.448523,0.561897,0.500508,0.941675,0.758991,0.377776,0.616487,0.370997,0.283812,0.250956,0.41494,0.305536,0.23767,0.791582,0.66638,0.235635,0.384933,0.455626,0.892871,0.56411,0.6473,0.614527
7810.421818,0.389636,0.267863,0.543584,0.834732,0.577574,0.304249,0.374129,0.743953,0.222598,0.478289,0.287096,0.449124,0.565267,0.500947,0.95065,0.766212,0.376669,0.614023,0.364834,0.284377,0.250573,0.415596,0.303141,0.235789,0.791607,0.663117,0.235141,0.382824,0.456702,0.885579,0.559043,0.647797,0.614282
7821.807272,0.3884,0.266311,0.544192,0.839347,0.580615,0.301437,0.375529,0.742518,0.221763,0.48007,0.287401,0.448881,0.565283,0.501153,0.957531,0.770106,0.375384,0.613864,0.357332,0.285067,0.249991,0.413193,0.301017,0.234636,0.791314,0.663116,0.234671,0.380591,0.457123,0.877622,0.552077,0.64506,0.61572
7833.225969,0.387382,0.263743,0.54355,0.83943,0.581736,0.299825,0.375963,0.73717,0.220781,0.479629,0.287548,0.448376,0.564339,0.501117,0.961816,0.771827,0.374085,0.613887,0.349537,0.284991,0.24924,0.409452,0.299013,0.235054,0.787836,0.665035,0.233741,0.378975,0.456432,0.869759,0.545722,0.641059,0.618467
7844.678054,0.387355,0.261037,0.542343,0.840365,0.579283,0.297572,0.375695,0.729235,0.220635,0.477992,0.290155,0.447482,0.565011,0.500016,0.966309,0.772081,0.372929,0.614541,0.341762,0.285494,0.248338,0.407819,0.296083,0.235603,0.783687,0.665862,0.232884,0.378035,0.455942,0.865445,0.539543,0.638519,0.620859
7856.163673,0.387632,0.259215,0.540118,0.841985,0.57502,0.295377,0.375701,0.722809,0.220286,0.477377,0.291391,0.446409,0.564071,0.500134,0.971911,0.771344,0.372484,0.614483,0.333229,0.285936,0.247391,0.40826,0.291888,0.235458,0.778618,0.664429,0.232472,0.37783,0.454795,0.864657,0.533647,0.636356,0.620091
7867.682975,0.387001,0.258411,0.539715,0.842895,0.570941,0.294342,0.376201,0.723449,0.219427,0.477657,0.291986,0.445201,0.561426,0.504055,0.976208,0.772639,0.372853,0.612501,0.325743,0.28504,0.245854,0.407576,0.288243,0.236044,0.773105,0.662954,0.232698,0.378056,0.452103,0.865305,0.532363,0.635016,0.620345
7879.236107,0.386201,0.25758,0.540176,0.840781,0.566613,0.293998,0.376488,0.722736,0.219294,0.47814,0.292748,0.443397,0.559683,0.509424,0.979048,0.771621,0.372056,0.609345,0.31892,0.283923,0.244216,0.405614,0.286213,0.238737,0.769307,0.663883,0.233085,0.377314,0.448732,0.862448,0.534439,0.635608,0.621505
7890.823219,0.385676,0.255981,0.540148,0.838206,0.567222,0.294625,0.377356,0.721236,0.21989,0.476511,0.29493,0.441981,0.56074,0.515151,0.982997,0.767256,0.371888,0.606977,0.312498,0.284011,0.243256,0.40446,0.28501,0.241392,0.768628,0.666418,0.233555,0.376303,0.446778,0.860733,0.53718,0.636074,0.623537
7902.444461,0.38417,0.253521,0.539938,0.83693,0.568598,0.295659,0.37944,0.717929,0.220421,0.472746,0.298152,0.441152,0.561976,0.518919,0.986556,0.761593,0.371767,0.605885,0.308018,0.285036,0.241766,0.403902,0.283753,0.241462,0.765075,0.667398,0.234845,0.375441,0.445998,0.862365,0.536638,0.634824,0.626563
7914.099983,0.381517,0.250484,0.539962,0.834862,0.56967,0.297197,0.382377,0.712301,0.221298,0.470779,0.299664,0.440818,0.561095,0.51993,0.993844,0.758863,0.371074,0.606141,0.304543,0.287237,0.240897,0.404714,0.282205,0.241871,0.757547,0.667434,0.236533,0.375466,0.447106,0.869527,0.535625,0.636777,0.629171
7925.789939,0.377028,0.246674,0.54007,0.832355,0.570767,0.297995,0.384538,0.707144,0.222766,0.470845,0.299041,0.440676,0.56125,0.519584,1.00405,0.760701,0.37009,0.605865,0.300408,0.289158,0.241446,0.407068,0.280877,0.243672,0.751787,0.665153,0.238074,0.376158,0.450282,0.875703,0.535426,0.640917,0.629058
7937.51448,0.371244,0.24234,0.540218,0.83169,0.572728,0.297474,0.386161,0.705193,0.224914,0.471223,0.297543,0.441458,0.563483,0.518011,1.01133,0.763951,0.37024,0.605567,0.297274,0.290312,0.242697,0.409626,0.280417,0.247102,0.75001,0.659623,0.239873,0.376529,0.453653,0.879357,0.534896,0.643642,0.62814
7949.273761,0.364868,0.237235,0.540541,0.83189,0.575925,0.295856,0.387563,0.702364,0.227263,0.471731,0.294765,0.442715,0.565477,0.514754,1.01579,0.767872,0.373076,0.606735,0.294683,0.291033,0.243733,0.412671,0.279961,0.250706,0.748356,0.653406,0.24206,0.376446,0.455094,0.879729,0.533968,0.644808,0.628448
7961.067936,0.357837,0.230974,0.54166,0.833649,0.579528,0.294154,0.388253,0.701707,0.229192,0.472989,0.291407,0.443851,0.568461,0.512161,1.02326,0.773386,0.376829,0.610044,0.292252,0.291642,0.244469,0.416315,0.279958,0.253651,0.746817,0.648457,0.244473,0.376747,0.454187,0.874776,0.53382,0.64765,0.630237
7972.89716,0.350051,0.223354,0.542471,0.837926,0.581659,0.292228,0.387763,0.702516,0.230537,0.474113,0.287478,0.4448,0.570926,0.507742,1.0314,0.777908,0.380723,0.613082,0.289855,0.292475,0.244587,0.417297,0.281593,0.25698,0.74323,0.642652,0.24659,0.376489,0.453858,0.869166,0.53081,0.649485,0.630917
7984.76159,0.342272,0.214466,0.541852,0.84081,0.584939,0.290238,0.387837,0.701774,0.23165,0.475068,0.285033,0.44547,0.571467,0.503374,1.03622,0.780694,0.384056,0.615509,0.28665,0.293224,0.244737,0.415793,0.284227,0.260096,0.737141,0.636899,0.247717,0.376411,0.456498,0.870688,0.525752,0.64899,0.632485
7996.661384,0.334928,0.205385,0.540093,0.843438,0.585888,0.288856,0.390029,0.697239,0.232782,0.475419,0.284042,0.445586,0.572049,0.502511,1.04168,0.780437,0.385628,0.6189,0.283823,0.293028,0.245128,0.413844,0.286003,0.261434,0.728727,0.632395,0.248467,0.376235,0.459698,0.871054,0.521661,0.647066,0.63358
8008.596699,0.329131,0.197721,0.537922,0.849545,0.582542,0.289398,0.393897,0.690769,0.233833,0.475411,0.284083,0.445681,0.575018,0.503859,1.05165,0.77772,0.386212,0.620011,0.282128,0.293163,0.245941,0.412715,0.286894,0.261093,0.722139,0.628869,0.249678,0.37567,0.462539,0.869407,0.51936,0.644367,0.631313
8020.567696,0.323597,0.19041,0.535731,0.85467,0.578535,0.291737,0.39693,0.684923,0.234005,0.47552,0.283195,0.445996,0.577789,0.505839,1.06352,0.77537,0.386764,0.616347,0.279291,0.293652,0.246661,0.411607,0.286755,0.260898,0.717302,0.62351,0.250896,0.374478,0.465214,0.863819,0.517454,0.6411,0.627636
8032.574534,0.318004,0.182887,0.534967,0.859244,0.573487,0.29457,0.398918,0.68171,0.234097,0.475529,0.282724,0.445508,0.579588,0.508688,1.07548,0.776125,0.387509,0.612744,0.27521,0.294135,0.247458,0.408954,0.287013,0.262878,0.710059,0.617081,0.252108,0.372917,0.466894,0.853194,0.519155,0.637837,0.626458
8044.617374,0.313789,0.175501,0.533455,0.863745,0.566704,0.296746,0.400194,0.677458,0.234794,0.474539,0.284793,0.443623,0.580233,0.509712,1.08384,0.775977,0.387797,0.610679,0.271562,0.29532,0.247718,0.405821,0.28818,0.264693,0.700236,0.611027,0.253379,0.371067,0.467477,0.837452,0.520538,0.633438,0.623673
8056.696379,0.309985,0.167621,0.531351,0.867478,0.562764,0.298016,0.401113,0.67524,0.234412,0.471966,0.289904,0.441397,0.581585,0.509247,1.08992,0.771768,0.387704,0.60943,0.268704,0.297783,0.247365,0.404495,0.289861,0.264071,0.690652,0.607534,0.254337,0.369244,0.470116,0.821248,0.517079,0.628273,0.61961
8068.811712,0.305241,0.158946,0.530333,0.868864,0.55861,0.298444,0.402867,0.670169,0.23324,0.469052,0.293904,0.43864,0.581959,0.506597,1.0933,0.764919,0.386397,0.609249,0.266673,0.300479,0.247043,0.404156,0.291025,0.262814,0.678882,0.604807,0.254997,0.367309,0.473118,0.808968,0.51189,0.623731,0.616601
8080.963537,0.299726,0.149992,0.530905,0.868258,0.555017,0.298915,0.405074,0.662126,0.232715,0.467159,0.295121,0.4363,0.580613,0.502819,1.0954,0.760085,0.38446,0.608543,0.26569,0.302996,0.247114,0.405065,0.291638,0.262562,0.667672,0.602041,0.255285,0.366447,0.475326,0.799849,0.509591,0.620792,0.61448
8093.152019,0.293126,0.140355,0.532976,0.867012,0.552586,0.29902,0.407565,0.658016,0.232416,0.464609,0.295603,0.434738,0.578877,0.500565,1.09195,0.75747,0.381333,0.60764,0.2648,0.305344,0.246325,0.405656,0.291893,0.262917,0.659313,0.598003,0.254904,0.365952,0.476769,0.788618,0.506619,0.616657,0.613074
8105.377324,0.285132,0.12998,0.536545,0.865097,0.551313,0.29812,0.410885,0.65863,0.232014,0.461895,0.295651,0.433331,0.577802,0.499722,1.08791,0.756019,0.37922,0.609196,0.263564,0.30728,0.244804,0.406372,0.292144,0.264167,0.65071,0.592182,0.254209,0.365123,0.474757,0.775263,0.504036,0.612458,0.612802
8117.639619,0.27485,0.118656,0.540225,0.860694,0.552013,0.295952,0.412606,0.658224,0.230789,0.460137,0.293817,0.431397,0.577788,0.498594,1.08796,0.754491,0.378717,0.612141,0.261985,0.307919,0.242485,0.40899,0.29147,0.264394,0.638398,0.585163,0.252856,0.364459,0.469297,0.758505,0.500795,0.612552,0.611537
8129.939073,0.263075,0.106135,0.544076,0.856172,0.55458,0.293252,0.412367,0.658943,0.228729,0.458982,0.291666,0.429417,0.57812,0.496078,1.09105,0.750353,0.377019,0.615858,0.259805,0.30772,0.23975,0.410005,0.291098,0.264654,0.624613,0.578322,0.250202,0.363551,0.464469,0.744154,0.497147,0.616611,0.610449
8142.275855,0.251015,0.0930535,0.548848,0.855709,0.556881,0.289644,0.411013,0.660729,0.225918,0.457397,0.290255,0.427928,0.575441,0.491338,1.09149,0.746555,0.374403,0.618055,0.256553,0.307008,0.236386,0.408791,0.29213,0.265562,0.611112,0.570322,0.246656,0.362053,0.460763,0.735373,0.494358,0.618861,0.609967
8154.650134,0.239208,0.0808607,0.552812,0.857944,0.558997,0.285782,0.410546,0.659901,0.22289,0.45635,0.288521,0.42658,0.573013,0.487035,1.08852,0.744062,0.370591,0.61935,0.253041,0.306177,0.232231,0.408323,0.29219,0.264448,0.598498,0.562157,0.242759,0.361089,0.457688,0.729746,0.492314,0.61871,0.613296
8167.062082,0.227779,0.0700634,0.554354,0.859677,0.558492,0.28207,0.411903,0.658667,0.219463,0.456545,0.285259,0.424592,0.573577,0.485913,1.09034,0.739967,0.364457,0.620463,0.249752,0.305166,0.227423,0.408569,0.289977,0.262573,0.587169,0.555508,0.238322,0.35941,0.453958,0.718337,0.489936,0.61672,0.616961
8179.511872,0.217441,0.0602101,0.555071,0.861301,0.556642,0.27902,0.412859,0.65891,0.215374,0.456702,0.283274,0.423325,0.575494,0.486361,1.09659,0.735966,0.357338,0.619617,0.245348,0.304295,0.222669,0.408593,0.286851,0.261619,0.578658,0.54984,0.233475,0.356817,0.451249,0.704981,0.487022,0.614702,0.617627
8191.999677,0.208188,0.0510195,0.554322,0.865152,0.556288,0.276257,0.411219,0.657511,0.210634,0.455343,0.283311,0.422606,0.575763,0.487547,1.10069,0.730114,0.351494,0.617597,0.239894,0.302753,0.217708,0.407532,0.283515,0.261118,0.57018,0.543132,0.228373,0.353751,0.450193,0.689575,0.484796,0.614196,0.617944
8204.52567,0.20016,0.0433188,0.550454,0.87255,0.556613,0.273402,0.408784,0.65789,0.205315,0.454343,0.285672,0.421608,0.575577,0.490963,1.10014,0.723685,0.346935,0.617754,0.235153,0.301171,0.212663,0.405858,0.28165,0.262657,0.560543,0.536192,0.223343,0.350523,0.449763,0.671944,0.483913,0.613627,0.61967
8217.090028,0.19362,0.0370879,0.543143,0.880484,0.556199,0.270122,0.406143,0.660014,0.199279,0.453057,0.289652,0.421587,0.578357,0.492671,1.08915,0.719081,0.341724,0.616811,0.230048,0.300748,0.207136,0.404025,0.280212,0.263516,0.552806,0.53207,0.218275,0.347129,0.451028,0.654069,0.481894,0.611268,0.617871
8229.692926,0.188105,0.0320429,0.534845,0.88714,0.556233,0.267108,0.404435,0.660396,0.192719,0.450063,0.293445,0.422037,0.584462,0.491137,1.07529,0.712378,0.336111,0.616463,0.225526,0.301398,0.203162,0.404229,0.278413,0.263216,0.549138,0.531453,0.213465,0.343708,0.456993,0.639673,0.479321,0.607121,0.613435
8242.334544,0.182877,0.0279841,0.526469,0.891359,0.558263,0.26487,0.403248,0.65531,0.186986,0.44613,0.296293,0.421889,0.590437,0.487181,1.06383,0.701932,0.330652,0.617786,0.222933,0.302457,0.201459,0.405618,0.276605,0.264939,0.548792,0.530209,0.209371,0.340137,0.464715,0.628382,0.477564,0.601045,0.611301
8255.015058,0.178007,0.0244012,0.517769,0.896249,0.564559,0.263595,0.40103,0.649014,0.1826,0.441859,0.299676,0.422447,0.596968,0.484087,1.05409,0.691858,0.324923,0.61921,0.221384,0.30413,0.200009,0.406435,0.275713,0.267212,0.549816,0.528291,0.205537,0.336994,0.472322,0.61615,0.475535,0.594767,0.611608
8267.73465,0.174166,0.0209235,0.508326,0.901493,0.57009,0.262816,0.398035,0.645247,0.178558,0.437181,0.303556,0.423534,0.602776,0.483192,1.04458,0.684633,0.318738,0.619976,0.218801,0.306473,0.197593,0.406465,0.275267,0.269269,0.549745,0.528001,0.201545,0.334122,0.479758,0.600888,0.471905,0.589763,0.611288
8280.4935,0.171095,0.0177957,0.50042,0.90481,0.573359,0.262412,0.395604,0.643717,0.174887,0.433146,0.30721,0.425744,0.608083,0.482429,1.03719,0.679469,0.314149,0.619797,0.21567,0.308494,0.196395,0.407531,0.27563,0.271838,0.549223,0.529614,0.197937,0.331258,0.486053,0.585295,0.469962,0.586951,0.610691
8293.29179,0.168329,0.0152819,0.494801,0.906828,0.575996,0.262963,0.393705,0.641508,0.171925,0.429097,0.30807,0.428921,0.612746,0.480681,1.03032,0.671641,0.31035,0.617317,0.213404,0.308799,0.196114,0.409439,0.277591,0.273153,0.547779,0.529616,0.194859,0.327856,0.491283,0.567076,0.466584,0.585095,0.609459
8306.129703,0.16648,0.0134034,0.491462,0.911704,0.578709,0.264498,0.392339,0.641337,0.169669,0.425414,0.308744,0.432231,0.616119,0.477799,1.02631,0.662082,0.306502,0.615495,0.21138,0.308502,0.195373,0.410251,0.280579,0.274268,0.547832,0.528012,0.192284,0.324298,0.496817,0.55223,0.4623,0.583295,0.609951
8319.007423,0.165386,0.0117957,0.490329,0.917054,0.579176,0.265827,0.39183,0.640268,0.167968,0.42242,0.309791,0.434943,0.617468,0.472341,1.02437,0.654705,0.302369,0.614695,0.208579,0.308715,0.193728,0.410986,0.28323,0.274286,0.549685,0.525634,0.189879,0.320964,0.500948,0.540098,0.458905,0.581003,0.61453
8331.925136,0.165042,0.0105008,0.490284,0.922629,0.57765,0.268964,0.393438,0.636739,0.167127,0.42044,0.309409,0.436391,0.618124,0.465379,1.02513,0.647633,0.29748,0.614415,0.206752,0.309656,0.192193,0.41295,0.284856,0.273239,0.550766,0.523459,0.187221,0.318102,0.503259,0.525736,0.454581,0.58085,0.621998
8344.883029,0.165371,0.00959939,0.490022,0.928171,0.576679,0.27396,0.396064,0.636641,0.166677,0.419255,0.309437,0.436241,0.617382,0.460088,1.02868,0.640096,0.291932,0.614621,0.20594,0.310644,0.190848,0.413591,0.285712,0.272816,0.550145,0.522048,0.1841,0.315029,0.503733,0.509606,0.447754,0.582922,0.625559
8357.881289,0.166108,0.00922057,0.490475,0.933458,0.579788,0.279989,0.397874,0.639058,0.166034,0.418005,0.312697,0.435608,0.614479,0.459458,1.02912,0.633518,0.288527,0.616074,0.204536,0.31097,0.189333,0.41238,0.287336,0.272019,0.549647,0.522009,0.181033,0.311693,0.504839,0.49746,0.441392,0.58632,0.624932
8370.920106,0.167356,0.00964263,0.490748,0.938898,0.585466,0.28646,0.398601,0.640581,0.164992,0.416078,0.316664,0.435137,0.609798,0.461634,1.0263,0.629548,0.287606,0.618069,0.202222,0.311049,0.186542,0.410254,0.290017,0.271268,0.549417,0.523253,0.178133,0.309155,0.505518,0.486464,0.435323,0.589364,0.624888
8383.999668,0.168966,0.011018,0.490902,0.945971,0.589766,0.292939,0.400865,0.644274,0.163861,0.416528,0.322018,0.435253,0.60669,0.464021,1.02129,0.630303,0.286819,0.620658,0.200261,0.312765,0.182885,0.409079,0.292805,0.27351,0.550446,0.526718,0.175497,0.309191,0.506207,0.475346,0.427143,0.591138,0.625352
8397.120169,0.170768,0.013209,0.49207,0.954439,0.590885,0.299978,0.405479,0.646866,0.162728,0.419601,0.328603,0.436418,0.606729,0.465014,1.01234,0.63252,0.285644,0.622429,0.197927,0.315996,0.180091,0.409256,0.294683,0.276572,0.554101,0.53401,0.173355,0.310871,0.50858,0.465569,0.418876,0.59081,0.622367
8410.281799,0.172301,0.0160711,0.49424,0.962911,0.592484,0.307874,0.410322,0.646939,0.162106,0.424484,0.335465,0.437292,0.608859,0.465581,1.0065,0.635069,0.285858,0.62599,0.196861,0.320499,0.179092,0.411338,0.296554,0.280973,0.559587,0.542563,0.172407,0.314687,0.513604,0.458311,0.413024,0.589508,0.620441
8423.484753,0.173168,0.019083,0.495769,0.968242,0.598472,0.315445,0.413742,0.646836,0.162055,0.430686,0.340779,0.437671,0.61208,0.466681,1.00211,0.637055,0.286196,0.631704,0.19653,0.326129,0.178692,0.414248,0.298694,0.288144,0.56676,0.5508,0.172283,0.32119,0.518783,0.450124,0.406222,0.588682,0.622745
8436.729226,0.174176,0.0221304,0.497212,0.974999,0.608483,0.322221,0.417392,0.650055,0.162025,0.438593,0.34327,0.43948,0.616628,0.470044,0.996971,0.638035,0.286031,0.638985,0.195966,0.332304,0.1784,0.417767,0.30129,0.295702,0.575651,0.562963,0.172446,0.330221,0.523841,0.439447,0.399569,0.588536,0.627523
8450.015414,0.175269,0.0254102,0.499912,0.982984,0.614478,0.329281,0.42166,0.653949,0.162041,0.4483,0.343014,0.441517,0.620752,0.47388,0.993841,0.638908,0.286498,0.646954,0.195104,0.338243,0.178489,0.42228,0.30419,0.302987,0.58532,0.57889,0.173051,0.341665,0.528886,0.427951,0.394466,0.58863,0.632493
8463.343514,0.176528,0.0292644,0.505545,0.991303,0.618467,0.336543,0.427964,0.65617,0.162981,0.458447,0.341149,0.442832,0.625515,0.477339,0.991281,0.641938,0.289323,0.657429,0.194761,0.343935,0.179344,0.42829,0.308242,0.311746,0.596085,0.59565,0.174555,0.354308,0.532801,0.417263,0.389224,0.588242,0.637239
8476.713724,0.178195,0.033315,0.513085,0.998163,0.623816,0.34199,0.436326,0.658481,0.164854,0.468318,0.336487,0.444531,0.631566,0.482838,0.98964,0.641975,0.293475,0.666937,0.195437,0.349073,0.179602,0.434729,0.313324,0.322732,0.606216,0.611646,0.176952,0.3662,0.534526,0.405858,0.382845,0.586885,0.640865
8490.126246,0.180161,0.0373192,0.521472,1.00417,0.630538,0.345749,0.444826,0.665669,0.167412,0.480288,0.331974,0.447784,0.636035,0.489564,0.993151,0.638996,0.297857,0.674165,0.196854,0.353692,0.17935,0.440833,0.318623,0.335702,0.616407,0.629927,0.179974,0.377369,0.535503,0.395906,0.377109,0.588209,0.646293
8503.58128,0.181919,0.041301,0.528893,1.00854,0.638,0.348628,0.453349,0.670875,0.170345,0.493528,0.326854,0.450566,0.634264,0.49289,0.996182,0.635187,0.301226,0.680875,0.198685,0.358276,0.17964,0.446014,0.323812,0.346026,0.625566,0.64954,0.182913,0.387962,0.536357,0.386572,0.371742,0.590353,0.651662
8517.079028,0.18426,0.0453952,0.534554,1.01364,0.644939,0.352026,0.462425,0.670114,0.173661,0.50681,0.321374,0.451757,0.627832,0.495699,0.998707,0.631034,0.304152,0.687402,0.203162,0.363177,0.180856,0.449996,0.329714,0.353167,0.631724,0.667949,0.185604,0.397551,0.537945,0.376996,0.367703,0.59326,0.654153
8530.619694,0.187561,0.0500567,0.537913,1.01639,0.654032,0.35584,0.470229,0.669282,0.177114,0.518183,0.317242,0.453096,0.619021,0.500021,0.999771,0.626973,0.307994,0.693495,0.207406,0.368004,0.182645,0.451602,0.336303,0.360525,0.635324,0.683696,0.188698,0.405429,0.538451,0.369618,0.363677,0.597289,0.65264
8544.203483,0.192602,0.0562007,0.539126,1.01722,0.664163,0.359448,0.476691,0.673211,0.179964,0.528003,0.315032,0.455063,0.609618,0.50375,0.998983,0.622805,0.313734,0.699793,0.209399,0.373495,0.184852,0.453727,0.343713,0.369459,0.640377,0.699065,0.192428,0.41201,0.53935,0.364331,0.358476,0.599478,0.649199
