Wavelength_nm,AZURITE - GAMBOGE GA on Paper,AZURITE - GAMBOGE GA on Parchment,AZURITE - LEAD WHITE Glair on Paper,AZURITE - LEAD WHITE Glair on Parchment,AZURITE - LEAD WHITE GA on Paper,AZURITE - LEAD WHITE GA on Parchment,CARMINE - GAMBOGE GA on Paper,CARMINE - GAMBOGE GA on Parchment,CARMINE - LEAD WHITE GA on Paper,CARMINE - LEAD WHITE GA on Parchment,CINNABAR - LEAD TIN YELLOW - LEAD WHITE Glair on Paper,CINNABAR - LEAD TIN YELLOW - LEAD WHITE Glair on Parchment,CINNABAR - LEAD TIN-YELLOW - LEAD WHITE GA on Paper,CINNABAR - LEAD TIN YELLOW - LEAD WHITE GA on Parchment,CINNABAR - LEAD WHITE Glair on Paper,CINNABAR - LEAD WHITE Glair on Parchment,CINNABAR - LEAD WHITE GA on Paper,CINNABAR - LEAD WHITE GA on Parchment,GAMBOGE - MALACHITE GA on Paper,GAMBOGE - MALACHITE GA on Parchment,GAMBOGE - VERDIGRIS GA on Paper,GAMBOGE - VERDIGRIS GA on Parchment,INDIGO - ORPIMENT GA on Paper,INDIGO - ORPIMENT GA on Parchment,LEAD TIN YELLOW - LEAD WHITE Glair on Paper,LEAD TIN YELLOW - LEAD WHITE Glair on Parchment,LEAD TIN YELLOW - LEAD WHITE GA on Paper,LEAD TIN YELLOW - LEAD WHITE GA on Parchment,MINIUM - LEAD TIN YELLOW Glair on Paper,MINIUM - LEAD TIN YELLOW Glair on Parchment,MINIUM - LEAD TIN YELLOW GA on Paper,MINIUM - LEAD TIN YELLOW GA on Parchment,MALACHITE - LEAD WHITE Glair on Paper,MALACHITE - LEAD WHITE Glair on Parchment,MALACHITE - LEAD WHITE GA on Paper,MALACHITE - LEAD WHITE GA on Parchment,SAFFRON - GAMBOGE GA on Paper,SAFFRON - GAMBOGE GA on Parchment,VERDIGRIS - LEAD WHITE Glair on Paper,VERDIGRIS - LEAD WHITE Glair on Parchment,VERDIGRIS - LEAD WHITE GA on Paper,VERDIGRIS - LEAD WHITE GA on Parchment
2571.039674,0.747462,0.901091,0.48821,0.558114,0.589614,0.798169,0.638441,0.748126,0.285677,0.492967,0.35155,0.522134,0.854225,0.73092,0.432971,0.496953,0.622079,0.815173,0.753532,0.709429,0.776244,0.685915,0.257163,0.661033,0.316946,0.522134,0.570289,0.37906,0.105324,0.359498,0.806885,0.502107,0.446975,0.375954,0.700758,0.726591,0.356033,0.684613,0.403388,0.724331,0.667231,0.719755
2572.272196,0.750304,0.898625,0.494468,0.562895,0.595538,0.803509,0.637349,0.748491,0.284745,0.492114,0.352049,0.52452,0.858306,0.73617,0.435348,0.499843,0.623797,0.817633,0.755037,0.706823,0.777995,0.686033,0.256076,0.660708,0.317893,0.52452,0.572751,0.379209,0.10971,0.36229,0.811608,0.501275,0.44741,0.376397,0.700511,0.7298,0.354145,0.685311,0.403213,0.724732,0.668008,0.721187
2573.505899,0.753707,0.896394,0.497285,0.565804,0.596881,0.810342,0.634008,0.749736,0.282791,0.490571,0.350623,0.524736,0.857624,0.736492,0.435888,0.499233,0.62273,0.814691,0.754855,0.700099,0.774893,0.68788,0.255381,0.658654,0.316595,0.524736,0.572189,0.378049,0.10755,0.362609,0.811948,0.497532,0.445031,0.375694,0.698983,0.733458,0.351691,0.684236,0.40156,0.7232,0.66517,0.720226
2574.740787,0.760314,0.898088,0.49928,0.567609,0.596984,0.8179,0.632915,0.748566,0.281772,0.490854,0.349002,0.524945,0.857933,0.737743,0.435336,0.496976,0.622606,0.810627,0.754104,0.69582,0.777098,0.691415,0.255083,0.655458,0.316946,0.524945,0.571069,0.376607,0.107883,0.362364,0.810888,0.493942,0.442727,0.374315,0.698719,0.738424,0.349226,0.6828,0.399596,0.722938,0.664305,0.722152
2575.97686,0.766284,0.900457,0.500647,0.570782,0.59608,0.820045,0.633678,0.746315,0.281399,0.48873,0.347104,0.525045,0.857472,0.740382,0.432632,0.494988,0.620908,0.807223,0.752586,0.695593,0.780908,0.693682,0.253402,0.65144,0.318526,0.525045,0.57221,0.375379,0.106054,0.361806,0.811801,0.491372,0.441403,0.372816,0.698113,0.741262,0.347008,0.681227,0.397247,0.724685,0.664263,0.725834
2577.214121,0.770226,0.906562,0.500376,0.575641,0.595278,0.822335,0.635031,0.744218,0.281108,0.485405,0.345186,0.525207,0.854545,0.742797,0.42886,0.493495,0.617451,0.805145,0.753762,0.697526,0.782446,0.69558,0.251871,0.648005,0.319015,0.525207,0.573148,0.376112,0.10326,0.36103,0.813235,0.490068,0.441067,0.372006,0.696343,0.745218,0.346058,0.680248,0.395834,0.728259,0.662839,0.729311
2578.452571,0.771393,0.912591,0.501498,0.578991,0.594822,0.823049,0.63699,0.740813,0.281743,0.484342,0.344621,0.527128,0.853274,0.744879,0.427361,0.493828,0.617469,0.80518,0.756961,0.698953,0.781117,0.696389,0.251116,0.645732,0.31876,0.527128,0.572865,0.377992,0.101001,0.360772,0.811912,0.488789,0.441206,0.371073,0.694357,0.749771,0.346371,0.680358,0.396444,0.728718,0.660899,0.729883
2579.692211,0.772962,0.921134,0.503155,0.582367,0.593878,0.820415,0.638468,0.740896,0.281912,0.48526,0.344968,0.528056,0.85481,0.745537,0.426787,0.494232,0.620733,0.802945,0.758888,0.701443,0.778156,0.69512,0.250662,0.646985,0.316655,0.528056,0.573431,0.379467,0.0991615,0.359202,0.808885,0.48861,0.442481,0.37046,0.692674,0.750181,0.347178,0.681064,0.396834,0.725036,0.660369,0.728099
2580.933045,0.773699,0.924189,0.504682,0.585926,0.593022,0.81708,0.638916,0.740772,0.280379,0.486816,0.345138,0.526985,0.852287,0.743625,0.425602,0.493338,0.62278,0.801198,0.759526,0.703721,0.774673,0.691107,0.249343,0.648085,0.313927,0.526985,0.573915,0.379405,0.0994114,0.35768,0.805328,0.489479,0.44526,0.370468,0.690172,0.74684,0.346868,0.679439,0.396158,0.723319,0.659114,0.726709
2582.175072,0.775206,0.922425,0.506616,0.590064,0.59169,0.812647,0.638824,0.739646,0.278969,0.487683,0.34546,0.526052,0.850151,0.741449,0.425439,0.491646,0.622636,0.803653,0.759277,0.704566,0.774213,0.689287,0.24778,0.648163,0.312907,0.526052,0.571783,0.379011,0.100098,0.356163,0.803989,0.490128,0.448754,0.370698,0.68915,0.74511,0.345683,0.675859,0.394951,0.72553,0.658572,0.727161
2583.418296,0.773561,0.918272,0.507414,0.591803,0.588517,0.805773,0.636982,0.738276,0.278405,0.487051,0.344546,0.523925,0.848183,0.737934,0.424748,0.488127,0.621826,0.804216,0.755783,0.704896,0.774072,0.687231,0.247595,0.647773,0.312719,0.523925,0.567926,0.378302,0.0990715,0.353065,0.801794,0.489169,0.450349,0.369783,0.687074,0.742834,0.344249,0.672577,0.393224,0.726296,0.657456,0.72468
2584.662717,0.769959,0.916614,0.507063,0.592008,0.587444,0.801848,0.634026,0.737491,0.277627,0.487499,0.343774,0.523404,0.850055,0.736826,0.424202,0.486947,0.622837,0.804526,0.751632,0.708607,0.774094,0.684185,0.247762,0.649878,0.312769,0.523404,0.567845,0.378354,0.0966191,0.35204,0.802471,0.487885,0.450112,0.369991,0.68641,0.740638,0.343195,0.671157,0.392677,0.72727,0.658896,0.72151
2585.908337,0.764539,0.913242,0.504972,0.59014,0.586369,0.800904,0.631574,0.736701,0.275701,0.488247,0.34285,0.521396,0.850244,0.733582,0.422471,0.487761,0.622834,0.802064,0.749013,0.710762,0.771216,0.679631,0.247144,0.652225,0.312171,0.521396,0.567141,0.378045,0.0947569,0.351636,0.799727,0.485296,0.448023,0.370247,0.683975,0.736988,0.34253,0.669828,0.391217,0.727537,0.661063,0.71774
2587.155159,0.759148,0.906766,0.504217,0.588552,0.586001,0.803562,0.632426,0.738072,0.273876,0.488356,0.342247,0.518839,0.851237,0.733177,0.421612,0.489856,0.622554,0.800578,0.748714,0.711151,0.769393,0.675681,0.246409,0.654715,0.311801,0.518839,0.568392,0.378554,0.094528,0.351847,0.799648,0.483925,0.446706,0.370842,0.680989,0.734582,0.341509,0.669619,0.389622,0.727351,0.662922,0.715941
2588.403184,0.753634,0.89638,0.504714,0.588519,0.586574,0.805891,0.633168,0.73749,0.273081,0.489372,0.342591,0.520734,0.852918,0.737892,0.424611,0.492884,0.624661,0.801361,0.748945,0.71052,0.768795,0.67142,0.245602,0.657059,0.313979,0.520734,0.571994,0.379273,0.0963099,0.354747,0.805637,0.484759,0.447784,0.371674,0.679718,0.735923,0.339774,0.671403,0.389449,0.725931,0.664311,0.71589
2589.652413,0.749791,0.88998,0.501929,0.588184,0.584641,0.809434,0.629755,0.738584,0.272232,0.490564,0.342334,0.523675,0.850635,0.739654,0.427788,0.494253,0.626789,0.802825,0.747615,0.706557,0.766636,0.669971,0.244965,0.660295,0.315733,0.523675,0.574034,0.378419,0.0986049,0.35714,0.807991,0.485815,0.447744,0.372518,0.679446,0.737614,0.336729,0.674658,0.389164,0.722644,0.663584,0.715937
2590.902849,0.746135,0.889623,0.494199,0.580637,0.577581,0.807789,0.623357,0.740977,0.271307,0.489564,0.339255,0.519695,0.842031,0.735423,0.424579,0.489948,0.620758,0.798161,0.741237,0.699439,0.760848,0.672561,0.244128,0.65989,0.314187,0.519695,0.570507,0.37531,0.0995105,0.352744,0.802863,0.483305,0.443196,0.371933,0.677515,0.734741,0.333611,0.674492,0.386558,0.718079,0.659023,0.713254
2592.154493,0.743125,0.893886,0.487593,0.57277,0.572391,0.802612,0.621417,0.742108,0.270864,0.489404,0.33657,0.516552,0.834243,0.735403,0.420309,0.48714,0.614894,0.794187,0.736918,0.69628,0.756949,0.675343,0.241935,0.658409,0.314187,0.516552,0.5671,0.373098,0.0989332,0.349122,0.797729,0.480743,0.438348,0.371511,0.677137,0.735017,0.333584,0.675796,0.384807,0.717347,0.655628,0.712956
2593.407346,0.737757,0.900719,0.482637,0.568282,0.570244,0.796749,0.622115,0.743567,0.27052,0.488034,0.335591,0.515066,0.828457,0.73584,0.417403,0.487496,0.610813,0.795026,0.735413,0.694265,0.753686,0.676062,0.239927,0.655681,0.315329,0.515066,0.567682,0.372763,0.0979395,0.348609,0.793835,0.48027,0.435491,0.371524,0.676905,0.736236,0.33423,0.677411,0.382608,0.717508,0.652601,0.714993
2594.661412,0.733412,0.910027,0.479392,0.565426,0.570223,0.797053,0.622581,0.744636,0.270996,0.488428,0.337111,0.514727,0.828863,0.736413,0.417777,0.490347,0.608144,0.798119,0.735736,0.692923,0.754284,0.678454,0.238843,0.653039,0.31702,0.514727,0.569585,0.37385,0.0981387,0.350769,0.794156,0.481977,0.436111,0.372227,0.678679,0.739241,0.335942,0.677903,0.383075,0.718976,0.650634,0.718389
2595.916691,0.730659,0.915065,0.478977,0.563108,0.569789,0.796836,0.620906,0.745363,0.271498,0.490467,0.339287,0.51717,0.829638,0.737592,0.42003,0.494152,0.607973,0.799078,0.736361,0.691981,0.7545,0.68038,0.237794,0.651475,0.318112,0.51717,0.57027,0.374584,0.0989909,0.353437,0.794877,0.48257,0.438381,0.372772,0.681179,0.74117,0.336866,0.67884,0.385869,0.721435,0.650577,0.718681
2597.173185,0.729502,0.91708,0.479734,0.563007,0.56773,0.795112,0.618451,0.748428,0.271278,0.492175,0.340091,0.51881,0.829618,0.737965,0.421447,0.495835,0.609406,0.798344,0.738242,0.690627,0.753782,0.681004,0.236912,0.651492,0.317696,0.51881,0.569659,0.374819,0.0983497,0.353915,0.795339,0.483807,0.440171,0.373585,0.681242,0.739836,0.335103,0.680515,0.386611,0.724168,0.649657,0.718903
2598.430896,0.727927,0.912757,0.481808,0.563918,0.567144,0.798291,0.618028,0.747824,0.270775,0.493598,0.340353,0.521157,0.829778,0.740167,0.423433,0.497168,0.610374,0.800463,0.740746,0.688865,0.753616,0.680473,0.234759,0.650517,0.317949,0.521157,0.567323,0.376129,0.0972729,0.355347,0.799014,0.486977,0.442571,0.374919,0.680175,0.737942,0.332103,0.682149,0.386609,0.725944,0.647123,0.720371
2599.689825,0.729533,0.910207,0.484151,0.565082,0.567543,0.80355,0.618227,0.745061,0.271368,0.493259,0.34021,0.525964,0.833,0.74422,0.424964,0.49886,0.611032,0.804106,0.740998,0.690108,0.755605,0.680199,0.232632,0.648968,0.318404,0.525964,0.564619,0.377254,0.0952581,0.357225,0.80221,0.489933,0.444939,0.376055,0.680287,0.737317,0.32993,0.683166,0.387067,0.726042,0.645491,0.721521
2600.949976,0.731655,0.910208,0.483283,0.563986,0.565809,0.807375,0.616981,0.741018,0.271635,0.491602,0.338279,0.526033,0.832902,0.744073,0.422073,0.498334,0.610889,0.801992,0.737523,0.694614,0.755912,0.678357,0.232493,0.646158,0.316578,0.526033,0.562722,0.376457,0.0938009,0.356545,0.798418,0.490176,0.444593,0.375103,0.678731,0.732707,0.328254,0.680185,0.385425,0.723291,0.645791,0.719567
2602.211348,0.733763,0.909964,0.480373,0.564063,0.566574,0.813922,0.615303,0.739617,0.270905,0.492288,0.336825,0.524,0.834407,0.743207,0.419489,0.498693,0.611481,0.796254,0.737717,0.700428,0.755377,0.678423,0.232948,0.645375,0.315017,0.524,0.563061,0.37632,0.0935875,0.356673,0.795808,0.491015,0.44338,0.373994,0.678664,0.729576,0.327328,0.676306,0.383172,0.720585,0.649448,0.71575
2603.473945,0.734838,0.90618,0.47903,0.566506,0.569129,0.818075,0.614544,0.738068,0.269927,0.493355,0.336823,0.524909,0.836068,0.74117,0.419887,0.500824,0.612871,0.791878,0.741021,0.703775,0.753303,0.676989,0.233116,0.645606,0.314653,0.524909,0.564136,0.376576,0.0938867,0.358874,0.794021,0.492379,0.44353,0.373441,0.678355,0.729192,0.327174,0.674333,0.382058,0.720277,0.651617,0.712753
2604.737767,0.73596,0.898842,0.480161,0.571225,0.571524,0.820902,0.616298,0.736856,0.269696,0.493821,0.337998,0.528047,0.839224,0.742533,0.422161,0.502073,0.614511,0.793973,0.743253,0.707391,0.751439,0.674495,0.233522,0.646538,0.314723,0.528047,0.566444,0.376663,0.0941804,0.360585,0.794889,0.492831,0.445709,0.374768,0.678353,0.732054,0.326974,0.674756,0.382258,0.722073,0.652037,0.712447
2606.002817,0.734087,0.888583,0.479688,0.573549,0.572557,0.823285,0.615962,0.733996,0.269527,0.494373,0.33818,0.530715,0.839662,0.743113,0.42339,0.500933,0.616555,0.795843,0.741929,0.710147,0.749487,0.671936,0.233503,0.64728,0.314742,0.530715,0.568789,0.375544,0.0946296,0.361004,0.796459,0.491975,0.448061,0.376148,0.678873,0.733875,0.325541,0.675119,0.382338,0.720208,0.651892,0.711822
2607.269096,0.733157,0.886731,0.478195,0.572925,0.572157,0.824547,0.612699,0.733334,0.269337,0.494529,0.336778,0.530921,0.83771,0.740591,0.421443,0.499171,0.615963,0.795848,0.74038,0.710345,0.748717,0.670788,0.232575,0.647136,0.313229,0.530921,0.570838,0.373792,0.0949598,0.359343,0.796821,0.491199,0.448237,0.376211,0.680551,0.733516,0.32357,0.67415,0.38154,0.717864,0.650354,0.708614
2608.536607,0.733315,0.889218,0.474426,0.568881,0.567965,0.817507,0.610074,0.732932,0.267994,0.493243,0.332869,0.525897,0.831251,0.736124,0.416115,0.494644,0.608856,0.789782,0.736072,0.709077,0.744495,0.669615,0.231548,0.645199,0.309644,0.525897,0.569421,0.372429,0.0949022,0.353313,0.792436,0.488559,0.443857,0.374554,0.678401,0.731391,0.323067,0.670943,0.379226,0.715546,0.644663,0.702867
2609.80535,0.733526,0.889793,0.473783,0.569716,0.567325,0.811314,0.613198,0.731797,0.266706,0.494927,0.332254,0.524462,0.82735,0.733781,0.414667,0.49404,0.606448,0.789061,0.734101,0.707441,0.741896,0.668693,0.229982,0.647749,0.309064,0.524462,0.568785,0.373728,0.0946289,0.3513,0.791846,0.488556,0.441404,0.374241,0.678539,0.735496,0.324358,0.671438,0.379002,0.715298,0.64044,0.703188
2611.075328,0.731705,0.889762,0.477266,0.572782,0.570485,0.809337,0.617462,0.730158,0.266563,0.497454,0.335783,0.526468,0.826805,0.732001,0.417082,0.496482,0.610172,0.796957,0.733685,0.702673,0.744329,0.668401,0.228613,0.650324,0.311247,0.526468,0.571242,0.37639,0.0946282,0.352745,0.797918,0.491158,0.443144,0.374628,0.682231,0.742741,0.324293,0.672545,0.380403,0.718497,0.63931,0.706534
2612.346543,0.730467,0.891715,0.480485,0.574689,0.573272,0.807543,0.618167,0.730062,0.267497,0.498685,0.338409,0.528505,0.827557,0.730647,0.420006,0.49863,0.615315,0.802752,0.733228,0.699322,0.750795,0.668344,0.228029,0.65079,0.314067,0.528505,0.572865,0.378221,0.096007,0.353447,0.805589,0.491842,0.444088,0.374552,0.686405,0.747891,0.324309,0.672794,0.381832,0.722566,0.640321,0.709087
2613.618996,0.731041,0.890939,0.482194,0.576236,0.573751,0.801148,0.616466,0.730332,0.26745,0.497988,0.33843,0.531776,0.826981,0.729902,0.422432,0.499979,0.619307,0.803608,0.735033,0.696765,0.755258,0.667411,0.227218,0.651742,0.316883,0.531776,0.572084,0.378584,0.0967721,0.353112,0.807988,0.48963,0.443972,0.374089,0.686681,0.750557,0.323417,0.673222,0.38247,0.723584,0.641009,0.710291
2614.89269,0.733841,0.890831,0.484842,0.576717,0.572319,0.797467,0.616294,0.729904,0.266303,0.496806,0.337479,0.536314,0.829984,0.731101,0.425485,0.500157,0.624006,0.805758,0.738939,0.695248,0.75557,0.667581,0.225934,0.655102,0.319363,0.536314,0.57075,0.378363,0.0954616,0.354132,0.80893,0.489055,0.444453,0.374191,0.685453,0.751481,0.320732,0.674331,0.383177,0.723959,0.641487,0.712291
2616.167625,0.735274,0.890032,0.485041,0.573092,0.571128,0.797351,0.616407,0.729151,0.265315,0.493998,0.334542,0.536388,0.829601,0.730828,0.425691,0.498063,0.624178,0.808429,0.737967,0.694804,0.751503,0.668627,0.225122,0.65806,0.318861,0.536388,0.56776,0.378027,0.0937261,0.354579,0.805397,0.48844,0.443035,0.372664,0.68161,0.748712,0.317254,0.673188,0.383434,0.720153,0.639961,0.713004
2617.443805,0.736932,0.892923,0.483381,0.569481,0.57118,0.797535,0.615941,0.729096,0.265752,0.491891,0.331417,0.533404,0.829067,0.730451,0.423831,0.495811,0.621288,0.809203,0.734209,0.695975,0.750302,0.670359,0.226152,0.658475,0.317766,0.533404,0.565745,0.378059,0.0935581,0.354552,0.800785,0.487881,0.441905,0.371469,0.677362,0.745241,0.314906,0.672787,0.383684,0.714515,0.63968,0.714522
2618.72123,0.737814,0.895473,0.480939,0.567402,0.569613,0.797123,0.613919,0.728607,0.266432,0.490779,0.329183,0.52833,0.828006,0.729374,0.421821,0.493203,0.617381,0.804384,0.732411,0.696041,0.749222,0.671029,0.228475,0.655454,0.316782,0.52833,0.563518,0.377467,0.0946351,0.354295,0.794859,0.487701,0.441748,0.370748,0.673988,0.741823,0.313857,0.673154,0.382426,0.71316,0.639935,0.715433
2619.999902,0.737027,0.896894,0.479778,0.567891,0.570337,0.799758,0.611544,0.730204,0.267488,0.49081,0.328164,0.526519,0.828541,0.73059,0.421825,0.493171,0.615275,0.801681,0.737334,0.696101,0.747317,0.67257,0.22957,0.653926,0.317224,0.526519,0.563828,0.378099,0.0953602,0.355618,0.795207,0.48862,0.443437,0.371866,0.674411,0.743561,0.314777,0.675463,0.38202,0.717356,0.641228,0.715894
2621.279824,0.734435,0.895156,0.479681,0.568975,0.571929,0.801467,0.608998,0.729483,0.268152,0.489913,0.327761,0.526788,0.826534,0.731965,0.423074,0.494357,0.614533,0.804674,0.741213,0.698504,0.744133,0.671094,0.229847,0.652675,0.31736,0.526788,0.56614,0.378959,0.0955738,0.357762,0.795585,0.488153,0.446753,0.375456,0.674746,0.744785,0.316409,0.67721,0.382828,0.722296,0.640442,0.716205
2622.560997,0.731684,0.891633,0.478823,0.568092,0.571256,0.801818,0.6058,0.729525,0.269061,0.489379,0.328181,0.524975,0.827651,0.735054,0.424139,0.493683,0.613081,0.807759,0.742135,0.70179,0.743263,0.670142,0.230849,0.651557,0.316204,0.524975,0.567876,0.378894,0.0952976,0.357966,0.795793,0.487244,0.449771,0.379014,0.675054,0.744395,0.317102,0.679562,0.38259,0.72531,0.639301,0.717344
2623.843423,0.726933,0.888151,0.477484,0.566125,0.570635,0.803313,0.602201,0.730469,0.270081,0.491398,0.329718,0.525294,0.83243,0.74177,0.426276,0.495652,0.614262,0.808285,0.743987,0.703843,0.745242,0.671387,0.231001,0.650539,0.3161,0.525294,0.570559,0.37822,0.0951074,0.358879,0.800423,0.488404,0.452786,0.381236,0.679539,0.745216,0.317524,0.681375,0.382394,0.727406,0.641054,0.71732
2625.127104,0.724625,0.88799,0.476111,0.566608,0.570716,0.808461,0.601288,0.732095,0.270486,0.493993,0.3315,0.527991,0.839931,0.749076,0.428919,0.501849,0.616466,0.807624,0.746309,0.706111,0.747723,0.673896,0.230653,0.649874,0.316558,0.527991,0.574772,0.378519,0.094847,0.362184,0.805716,0.489854,0.456062,0.382412,0.684614,0.747617,0.318457,0.681328,0.383308,0.731849,0.64268,0.716784
2626.412041,0.72282,0.88415,0.471076,0.56467,0.568002,0.811495,0.60141,0.73526,0.27047,0.495642,0.33214,0.526196,0.842123,0.750628,0.427848,0.504063,0.614813,0.804193,0.74274,0.705943,0.747391,0.677401,0.230976,0.648979,0.31558,0.526196,0.576164,0.380527,0.094374,0.363121,0.803466,0.490854,0.456321,0.38207,0.6854,0.747835,0.318367,0.680432,0.383312,0.732544,0.640995,0.716216
2627.698237,0.719837,0.879216,0.468075,0.562186,0.568067,0.814526,0.602039,0.740401,0.270877,0.498974,0.334715,0.524892,0.842057,0.748858,0.426415,0.505608,0.615632,0.806545,0.738823,0.704063,0.749368,0.681832,0.230812,0.650896,0.315365,0.524892,0.5772,0.382713,0.0936968,0.363582,0.803461,0.493743,0.457957,0.382833,0.687567,0.750774,0.318658,0.682698,0.38389,0.733375,0.640762,0.716549
2628.985693,0.715612,0.875044,0.465845,0.559295,0.568774,0.814708,0.6016,0.744166,0.270093,0.500959,0.336909,0.523879,0.840921,0.744292,0.424671,0.504541,0.617042,0.808638,0.737975,0.701404,0.752006,0.683624,0.229975,0.652394,0.314857,0.523879,0.576255,0.382727,0.0936882,0.362802,0.804371,0.495116,0.458374,0.384057,0.689867,0.752642,0.31954,0.685184,0.384435,0.734122,0.641235,0.712512
2630.274412,0.713813,0.874774,0.461753,0.554844,0.567162,0.810806,0.602984,0.748033,0.269357,0.50089,0.33611,0.521633,0.838933,0.738624,0.421514,0.501118,0.615632,0.807156,0.740653,0.700644,0.75266,0.685869,0.230717,0.654141,0.313583,0.521633,0.57242,0.381783,0.0947396,0.359096,0.801912,0.494554,0.454621,0.384743,0.69089,0.751866,0.321344,0.686419,0.383405,0.731086,0.641913,0.709026
2631.564394,0.713708,0.872885,0.458203,0.550446,0.565494,0.807015,0.608155,0.750361,0.269021,0.499707,0.335585,0.521068,0.839245,0.73665,0.419759,0.499488,0.612842,0.807496,0.744547,0.70011,0.751506,0.687939,0.231365,0.656838,0.313489,0.521068,0.571004,0.380885,0.0950646,0.356724,0.800263,0.49399,0.452392,0.385325,0.691431,0.751238,0.32285,0.686441,0.383034,0.726635,0.644191,0.709582
2632.855643,0.714222,0.87109,0.456784,0.547372,0.565901,0.807063,0.61383,0.752105,0.268634,0.499188,0.336514,0.522779,0.840893,0.737076,0.420499,0.498474,0.612219,0.811775,0.746347,0.700637,0.749575,0.691257,0.231476,0.659799,0.314676,0.522779,0.572906,0.380054,0.0945725,0.357263,0.800227,0.49562,0.452587,0.385621,0.694867,0.751381,0.322963,0.686022,0.38443,0.72618,0.647556,0.710815
2634.148159,0.713448,0.871546,0.454829,0.544035,0.566586,0.806161,0.616774,0.753642,0.269602,0.49845,0.336952,0.522702,0.837776,0.735524,0.420645,0.495695,0.610592,0.815617,0.743444,0.699795,0.747899,0.696222,0.232817,0.66119,0.315631,0.522702,0.57372,0.379192,0.0948376,0.356667,0.798672,0.496749,0.45139,0.384809,0.696899,0.750745,0.322942,0.685985,0.385382,0.725658,0.648961,0.711564
2635.441945,0.713611,0.876552,0.455955,0.543689,0.568326,0.806399,0.619184,0.755415,0.272043,0.498753,0.338391,0.524741,0.839485,0.736206,0.422198,0.495308,0.610931,0.819216,0.741604,0.699448,0.75101,0.700862,0.234474,0.661842,0.318328,0.524741,0.576986,0.380563,0.0962228,0.357224,0.801609,0.498584,0.45206,0.38581,0.697688,0.751111,0.324531,0.688744,0.38735,0.72643,0.651941,0.715486
2636.737002,0.712856,0.881377,0.459151,0.545935,0.570345,0.808366,0.622091,0.756375,0.273674,0.498613,0.340205,0.529654,0.841557,0.738619,0.424827,0.496721,0.614028,0.820963,0.743791,0.700486,0.754994,0.70124,0.235135,0.66182,0.321284,0.529654,0.58246,0.381933,0.0970183,0.35947,0.80539,0.50102,0.454718,0.387402,0.699054,0.751149,0.325933,0.690923,0.389167,0.730283,0.653702,0.719249
2638.033333,0.711281,0.887593,0.463029,0.550227,0.572634,0.812475,0.625786,0.756263,0.274158,0.498482,0.341959,0.536441,0.843523,0.742292,0.426493,0.499871,0.619378,0.824072,0.74945,0.704458,0.758826,0.700107,0.234781,0.662488,0.323697,0.536441,0.589002,0.383237,0.0971659,0.361984,0.811617,0.502916,0.457383,0.38862,0.701397,0.752787,0.327074,0.690849,0.390869,0.73374,0.65673,0.723929
